u,v,alpha,beta,weight,max_budget
5202,4453,2.03491165427116,1.4772684812331243,3.512180135504284,26
5202,4563,2.2742247553346076,0.5582819172625786,2.8325066725971864,21
5202,4623,2.8500320929503626,1.4523778461851053,4.302409939135468,15
5202,4873,1.1216946015636067,1.0676216290172256,2.1893162305808325,24
5202,4912,1.173983759874874,0.9093096494715445,2.0832934093464184,24
5202,5029,1.8206466690594372,0.8798350989163801,2.700481767975817,21
5202,5051,2.6124002250669536,1.7278594333354385,4.340259658402392,26
5202,5321,1.0978902243348079,1.7891791738618048,2.887069398196613,16
5202,5629,2.9781399314804173,1.0047336392257304,3.982873570706148,22
5202,5702,1.669481369957923,1.7779408496214129,3.4474222195793356,11
5206,43,1.76905711388593,0.7853721434132832,2.554429257299213,14
5206,169,1.4187345281580228,1.1990026937029894,2.617737221861012,25
5206,219,1.7880431270017834,1.4007876735314009,3.188830800533184,26
5206,246,2.3284471132789832,0.5563051508589536,2.884752264137937,23
5206,2652,1.3695940779791014,0.8738787261950616,2.243472804174163,19
5206,3058,2.2918688019956717,1.70404146322039,3.995910265216062,6
5206,3601,2.869514184281705,1.0286778738295355,3.8981920581112406,27
5206,3925,2.009541281441817,0.9071625673199502,2.916703848761767,29
5206,3944,1.7625829689058459,1.8457427343798278,3.608325703285674,28
5206,5704,2.9096813174574994,0.9725270614536395,3.882208378911139,28
5207,544,2.68637464455802,0.9230025316092947,3.609377176167315,19
5207,816,2.3785444596339778,1.904953813168021,4.283498272801999,13
5207,1504,1.5615232928135456,0.5781931561936742,2.13971644900722,15
5207,1764,1.549752905454167,0.8328304819821362,2.382583387436303,27
5207,1765,1.6347724694669312,1.0052605348301358,2.640033004297067,6
5207,2069,2.7443418376225983,1.0851424811237231,3.8294843187463217,7
5207,4846,1.3711311707101168,1.6848000105085508,3.055931181218668,24
5207,5499,2.242572445730663,1.1536322713351719,3.396204717065835,6
5207,5708,1.5131086744138575,1.62674026139317,3.1398489358070276,19
5207,5709,2.3001907209461683,0.8087249771708334,3.1089156981170016,24
5211,115,2.9740528067433445,1.045094183933651,4.019146990676996,8
5211,279,2.193424627353047,1.6481109048164824,3.8415355321695293,12
5211,1597,1.5531484673404652,1.7128399848149605,3.2659884521554257,30
5211,2547,1.7933292390500282,1.2893043931519923,3.0826336322020205,17
5211,2594,2.1601070646610196,0.5143743737358131,2.6744814383968327,5
5211,3021,1.5876937818028996,1.0170251315245813,2.604718913327481,25
5211,3912,1.7461328541124823,0.7762950351178626,2.522427889230345,26
5211,4894,2.407524196696669,0.9683770606765199,3.3759012573731892,21
5211,5121,1.5859438650942685,1.031415387985924,2.617359253080193,30
5211,5703,2.3492747008674177,0.6475724908488196,2.9968471917162374,8
5213,253,2.9450142671447077,0.9158220178651455,3.860836285009853,6
5213,2330,1.0388275193545007,1.458587656997603,2.4974151763521037,27
5213,2552,1.093026034130451,1.5576357694961829,2.650661803626634,21
5213,3883,2.140467583364628,0.8153943807505517,2.9558619641151793,11
5213,5501,2.649249921062349,0.6053697568429566,3.254619677905305,13
5213,5705,1.1774882974007022,1.6425233919870903,2.8200116893877922,24
5213,5706,1.309375260249294,1.2297835994185229,2.539158859667817,8
5213,5707,2.977139494925442,1.8296630643487704,4.806802559274212,9
5214,1193,1.1821295313198799,1.208178290925935,2.390307822245815,16
5214,1926,1.0119230411626314,0.5045401153106958,1.516463156473327,8
5214,2236,2.374217637597813,1.2770353568749806,3.6512529944727934,18
5214,2337,1.1335417860770092,1.9932243412157153,3.1267661272927247,15
5214,2847,2.121627738237934,1.1242063202702082,3.245834058508142,16
5214,4018,2.995321762082833,1.0921136003456966,4.087435362428529,9
5214,5081,1.5258794706007843,0.8852339011108631,2.4111133717116475,17
5214,5235,1.4635163404342726,0.9842247953718539,2.4477411358061265,22
5214,5714,2.3149865030846746,1.3619098225287263,3.676896325613401,8
5220,1168,1.6289513025012012,1.0339862670140048,2.662937569515206,5
5220,1480,1.3280848842739073,1.5956193017551932,2.9237041860291004,20
5220,2823,1.0852208620658526,1.3310769658713546,2.416297827937207,28
5220,4137,2.9327265310436816,1.97891615588189,4.911642686925571,11
5220,4740,1.3293292004742454,1.4742280147319535,2.803557215206199,21
5220,4929,1.4717960332148339,1.2827593199666625,2.7545553531814964,17
5220,5715,2.490639971009804,1.2530825445244491,3.743722515534253,14
5220,5716,1.1340306033952041,0.5126410779040859,1.6466716812992899,22
5220,5717,2.123900886397686,1.5616883188773194,3.685589205275005,26
5220,5718,2.163362771480108,1.2903903904968765,3.4537531619769846,30
5221,96,1.0278989458865817,1.6266245458094777,2.654523491696059,19
5221,292,1.8027388322132347,1.031546070682861,2.834284902896096,14
5221,334,2.27401869507318,0.9757523668968726,3.249771061970053,15
5221,400,1.1301766690040667,1.0831269250403925,2.213303594044459,12
5221,1122,2.5703133498745165,1.5466284259966443,4.116941775871161,28
5221,1177,2.254822357539332,0.6581648412934881,2.9129871988328198,12
5221,1377,2.2087757074124172,1.1817796059764811,3.3905553133888984,22
5221,2322,1.7809814283776817,1.4214058407297523,3.202387269107434,6
5221,3306,1.3768597222654089,1.5280469523422981,2.904906674607707,27
5221,5719,2.3235471413302706,1.669270740734094,3.9928178820643647,28
5222,3301,2.8914791677841967,1.09753849575017,3.9890176635343666,8
5226,748,2.0958175218315542,1.7325542382226042,3.8283717600541585,27
5226,1316,2.4637713421548018,1.140415317009412,3.6041866591642138,14
5226,1326,2.8299678966042645,1.9764391005923636,4.806406997196628,25
5226,1487,2.8792102850603563,1.6338655776164055,4.513075862676762,23
5226,2414,2.176310313342153,1.429205295123205,3.605515608465358,20
5226,2639,1.5500650576519057,1.4709839363367232,3.0210489939886287,20
5226,2901,1.1761232660215044,1.0186552784264622,2.1947785444479666,22
5226,3192,2.09303510437874,0.9440629286227893,3.037098033001529,11
5226,3849,2.3766159897308983,1.4790943855911571,3.8557103753220554,29
5226,4765,1.639947375029489,0.8137590143841988,2.453706389413688,12
5227,480,2.3633598153612887,0.745501012213388,3.1088608275746767,9
5227,1039,1.4794352266573965,1.144609163677579,2.6240443903349755,24
5227,1654,1.605179161144361,1.1864535433662082,2.7916327045105693,7
5227,3348,2.960894801411012,0.5269141842992872,3.487808985710299,27
5227,5138,2.1995307303631346,0.923539848362997,3.1230705787261317,29
5227,5427,2.2548844442629243,1.4558757302133492,3.7107601744762735,20
5227,5721,1.7373147556076145,1.2162328784431564,2.953547634050771,22
5227,5722,2.570739874046881,1.9288307656307844,4.499570639677666,5
5227,5723,2.756238997566894,1.8922155819240711,4.6484545794909655,28
5227,5724,1.1906916898658273,1.8308761149004953,3.0215678047663226,21
5228,136,2.4124870472060924,0.8134246145317694,3.225911661737862,5
5245,123,2.4222974749685013,1.1986174423236167,3.620914917292118,21
5245,127,2.789119157545631,1.1824365417269473,3.9715556992725785,20
5245,146,2.3350257740643006,0.9205630086720216,3.2555887827363224,11
5245,147,1.0935295784570693,0.6575452039177454,1.7510747823748147,26
5245,175,1.4085560831886814,1.265923703745457,2.674479786934138,16
5245,247,2.474530639863108,0.7003074575200852,3.1748380973831933,19
5245,250,1.8949186539855336,0.6261699418022524,2.521088595787786,24
5245,369,1.7680645674659663,1.2871289620865418,3.055193529552508,8
5245,423,1.4840920458074283,1.411696219547939,2.8957882653553675,21
5253,976,2.4017325863999424,0.9411856621683539,3.3429182485682962,25
5253,1787,2.9654310735665383,1.8941332265715103,4.859564300138048,14
5253,1809,2.6227896329614353,1.647518225855795,4.2703078588172305,26
5253,2156,1.9213869226815057,1.8021611534870565,3.723548076168562,5
5253,2309,2.479716577818741,0.5764616245181948,3.0561782023369357,7
5253,3185,2.245361000669096,1.3521412359282814,3.5975022365973772,24
5253,4448,1.6982781432994152,1.7250372501545224,3.4233153934539375,11
5253,4641,2.555117293679383,1.626746002120585,4.181863295799968,27
5253,4793,1.4171408821736462,0.5589039938563165,1.9760448760299627,24
5254,450,2.1709728031018525,0.903962843611896,3.0749356467137483,27
5254,2308,1.8355857433497411,1.2170255022227106,3.052611245572452,21
5254,3488,2.4408222670941786,1.26898259669269,3.709804863786869,23
5254,4426,2.8983260940258733,1.4526131020407853,4.350939196066658,29
5254,4654,1.8278222563852606,1.4118286056662428,3.239650862051503,19
5254,4998,1.7140284438254962,0.6948397161519481,2.408868159977444,16
5254,5474,1.6862101405410752,1.720096515283001,3.406306655824076,26
5254,5594,2.8465367552327834,1.6980965987161702,4.544633353948954,12
5254,5731,2.9522060674558315,1.9648017337610364,4.917007801216868,6
5254,5732,2.8068797093348516,1.6670823271223407,4.473962036457192,9
5255,147,1.1498248048322046,1.6098939951047755,2.75971879993698,17
5255,248,1.5622123267856063,1.4141247852174994,2.9763371120031055,30
5255,422,2.5979362306360145,1.3066578885661615,3.904594119202176,22
5255,427,1.6272943261477175,1.2623888537323875,2.8896831798801053,7
5255,2001,1.1198586044901546,1.330336244689869,2.450194849180024,25
5255,2018,1.6690897507556441,0.879105235526817,2.548194986282461,25
5255,2968,1.6361103380194517,1.0513340539047342,2.6874443919241857,22
5255,3804,1.8532443189794023,0.9211633432372084,2.7744076622166105,20
5255,5636,2.445245061895282,0.5619837253047961,3.007228787200078,5
5255,5730,2.403277091261359,1.1955947269560183,3.5988718182173773,25
5257,76,2.599885198421238,1.6181403048412024,4.2180255032624405,23
5257,726,2.801280997355218,1.5386840301601206,4.339965027515339,14
5257,3877,1.1522824864678085,1.819578712891222,2.9718611993590303,5
5257,3903,1.9358426086829126,1.5324951365764699,3.468337745259382,12
5257,5734,2.6594067262009142,1.0304290905738582,3.6898358167747727,12
5259,4540,2.129566491799917,1.996218817899986,4.125785309699903,9
5251,5368,2.1798527529024576,1.495233680387563,3.6750864332900206,13
5251,5738,1.8488923132055057,1.428507522071665,3.277399835277171,21
5251,5739,2.5405234978233056,1.3138162298068585,3.854339727630164,22
5251,5740,1.9253154518947733,0.5688028598375835,2.4941183117323567,21
5251,5741,1.3086381118082584,1.8664500148971692,3.1750881267054276,30
5251,5742,2.6596780137592817,1.0652002849713194,3.724878298730601,28
5251,5743,2.8786453435328205,0.8829842427316693,3.76162958626449,20
5251,5744,2.5273134820172,0.7237960865166375,3.2511095685338374,23
5251,5745,1.9623676380872057,1.6873904919535365,3.649758130040742,19
5251,5746,2.1233945932491096,1.6593213161823621,3.782715909431472,11
5250,5733,1.6911069424428746,0.6422680496696669,2.3333749921125415,13
5263,124,1.4012964256092801,1.5820191329326345,2.9833155585419147,12
5263,143,1.9687617853316504,1.2360735526760682,3.204835338007719,17
5263,147,1.9207153293857013,1.9263388245668183,3.8470541539525196,22
5263,247,2.8260595731822873,1.8065464143717267,4.6326059875540135,6
5263,390,2.9554819752516366,1.95001392152634,4.9054958967779765,29
5263,422,2.52381172951905,0.6642454099938326,3.1880571395128827,23
5263,423,1.955528812358548,1.389928263137928,3.345457075496476,14
5263,427,2.672054766338176,1.7431935178122904,4.415248284150467,28
5263,2001,1.4749056283514792,0.9485053123606135,2.4234109407120927,8
5270,2398,2.796664165617317,1.4663924126481207,4.263056578265438,15
5270,3350,2.58836922959587,0.8273186670292314,3.4156878966251014,7
5270,3385,1.9939230592769168,1.3453331872862793,3.3392562465631963,18
5270,4375,1.098107653009187,0.7320256434462745,1.8301332964554615,28
5270,5482,2.5624049299332645,1.3590236732465026,3.921428603179767,9
5272,203,2.390214473403617,1.2342455375597625,3.6244600109633796,11
5272,852,1.9023379794366493,0.6788439783704425,2.581181957807092,14
5272,1614,1.3985037291847493,1.5355113722900264,2.9340151014747757,19
5272,1797,1.563634471826524,1.5369595394530153,3.100594011279539,13
5272,2652,1.405092439681243,1.8731265081594457,3.2782189478406885,29
5272,2706,1.5688984345304058,1.0000654742331345,2.56896390876354,24
5272,5735,2.3768339743783287,0.6103929220856534,2.987226896463982,29
5272,5736,2.758295481073741,1.5095920538233818,4.267887534897122,6
5272,5737,2.2791092369275536,0.7217061717533743,3.000815408680928,20
5279,1402,2.8397897344939516,1.7601763998596374,4.599966134353589,29
5279,2035,1.4501617187001596,0.7359517336867503,2.18611345238691,14
5279,3080,1.231375361324164,1.1771364448003094,2.4085118061244737,12
5279,4882,2.636033850905399,1.6398609886579723,4.275894839563371,11
5279,5749,2.8728369835512746,1.8541660942725957,4.72700307782387,26
5281,7,1.1479536149781173,1.5811893327480089,2.7291429477261264,28
5281,174,1.367354881986482,1.8705023038157114,3.237857185802193,27
5281,390,1.437656687043849,1.7817489653726062,3.219405652416455,10
5281,699,2.1903750901310426,1.563496038015695,3.753871128146738,26
5281,753,1.1101056392074047,1.0565554524922567,2.1666610916996616,12
5281,754,2.098588683518206,1.7900068071414679,3.888595490659674,14
5281,762,2.104040687209891,1.0622729442703782,3.1663136314802696,27
5281,2064,1.8787427542506152,1.2018377218607716,3.080580476111387,13
5281,2077,2.8590200720391445,1.7129337280556753,4.571953800094819,21
5281,3118,1.2445753938247706,0.7020652876777838,1.9466406815025543,23
5276,235,2.3927226599987064,1.4632160936358378,3.855938753634544,16
5276,342,2.8738078088416645,1.1825201046834468,4.056327913525111,15
5276,1591,1.4470412579650747,1.0696498737503841,2.5166911317154588,23
5276,3205,2.76343814797345,1.3901662742465484,4.153604422219999,9
5276,3428,2.469795372897188,1.068829856752495,3.538625229649683,14
5276,4041,2.157460280042669,0.7418103360091743,2.8992706160518433,30
5276,4740,2.849498119748362,1.0453683610255617,3.8948664807739237,11
5276,5321,1.266143185135221,1.4902295756042823,2.756372760739503,30
5276,5747,2.348351590747332,1.8773557857222016,4.225707376469534,12
5276,5748,2.4550775933923457,0.8598681652555327,3.3149457586478785,9
5273,680,1.3562476763167493,1.090655502121692,2.446903178438441,5
5273,1267,1.9456204139887723,1.17456757530679,3.1201879892955624,18
5273,2268,1.291960162491949,1.1407248759418755,2.4326850384338243,6
5273,2465,2.4145596812973316,1.6217897843013838,4.0363494655987155,15
5273,5757,1.8269667405295682,1.129792564431745,2.956759304961313,17
5291,5660,1.2147220624651645,1.897068758290489,3.1117908207556537,14
5291,5661,1.163614979442531,1.6855937634501603,2.8492087428926913,16
5291,5662,2.5000708243605496,0.571694695923546,3.071765520284096,28
5291,5663,2.1179951478098444,1.2922389309809157,3.41023407879076,18
5291,5664,1.205447707524935,1.3162455300192843,2.5216932375442194,6
5291,5665,1.5470028207344193,1.6008196741077352,3.1478224948421545,26
5291,5666,2.7188587851098758,1.097764707080957,3.816623492190833,28
5291,5667,2.5388402118960793,1.0722297320482066,3.611069943944286,29
5291,5668,1.256714713690837,0.6265561748323418,1.8832708885231788,26
5291,5669,2.605237330544047,0.8473126955793399,3.452550026123387,30
5285,3440,1.035248509998158,1.0550245751420324,2.0902730851401907,25
5285,5296,1.0430695443399634,1.2388090440009234,2.281878588340887,11
5285,5748,2.477392420336141,0.6066875905567326,3.0840800108928734,22
5285,5750,1.1896042280576133,1.6137803964920876,2.803384624549701,5
5285,5751,2.2578733823196124,1.3587483414884227,3.616621723808035,14
5285,5752,1.1910138814231082,1.8083063450775572,2.9993202265006653,20
5285,5753,2.354480773001349,1.3360777757136615,3.6905585487150105,27
5285,5754,2.413468467899431,1.9686398744249445,4.382108342324376,23
5285,5755,2.346175038220597,1.1712197169674294,3.5173947551880262,8
5285,5756,1.670709002157448,1.3906825705495107,3.0613915727069587,27
5290,3476,1.1340361881625696,1.9349560671462473,3.068992255308817,27
5292,1240,2.833012116960587,0.7157919008271462,3.548804017787733,24
5292,3029,1.0336114411164696,0.8666219624048579,1.9002334035213275,15
5292,4641,2.236880113447966,0.7567599076981355,2.9936400211461014,29
5292,5159,1.2521501073009718,1.51988898761572,2.7720390949166918,5
5292,5766,1.8053218863202352,1.5686091908035784,3.373931077123814,11
5294,64,1.934455803944328,1.651500553316117,3.5859563572604447,11
5294,2633,2.463460961167269,1.1747178153978124,3.6381787765650815,28
5294,3205,2.454741148754696,1.2435458553400263,3.6982870040947224,5
5294,3218,2.813117194811123,0.8351809727996646,3.6482981676107875,25
5294,4205,2.123814996107246,1.1663203918736462,3.290135387980892,30
5294,4939,2.2785203496821698,0.8454759267447423,3.123996276426912,11
5294,5759,2.606043209166934,1.9675648529341303,4.573608062101064,12
5294,5760,2.5734799854944086,1.4845901335869973,4.058070119081406,28
5294,5761,1.3765843647515563,1.9572175185017346,3.333801883253291,30
5294,5762,2.985365799460569,1.8049746204941024,4.7903404199546715,9
5296,1001,1.9966719848598906,1.4079622538970522,3.404634238756943,23
5296,1948,1.3567970409930135,0.8867547267674005,2.243551767760414,30
5296,4735,2.7555036414126852,1.8363379212574933,4.5918415626701785,15
5296,4788,2.93396556763223,1.8573779690398677,4.791343536672097,16
5296,5073,2.949705399792533,0.831685958627935,3.781391358420468,6
5296,5398,1.4354643049784557,1.1233515732277954,2.558815878206251,14
5296,5504,1.728154468377995,1.2924425917391262,3.0205970601171215,16
5296,5763,2.375573564060809,1.2866725381807824,3.6622461022415913,25
5296,5764,1.1994862013145835,1.6325283060779159,2.8320145073924996,19
5296,5765,2.8147506286876833,1.9508017785823009,4.765552407269984,11
5306,129,2.9724444287264706,1.0458279537976134,4.018272382524084,30
5306,1509,2.9980366932486957,1.3633768239682749,4.36141351721697,9
5306,1912,1.2230425234019,1.802230694303704,3.025273217705604,12
5306,3566,1.1472370623673522,1.6269609806828613,2.7741980430502133,12
5306,5156,1.1325965666063524,0.6640744900074045,1.796671056613757,30
5306,5369,2.252244584974869,1.8754620300906293,4.127706615065499,24
5306,5747,2.338366211277479,0.9704392838233268,3.3088054951008057,13
5306,5767,1.7411519265113184,0.9634554757736293,2.704607402284948,15
5306,5768,2.0371579724083104,0.867590920191572,2.9047488925998826,12
5315,63,2.837812336155584,1.976134044094783,4.813946380250367,22
5315,2927,1.1895096959368834,1.6697553747975853,2.8592650707344687,16
5315,3346,1.3285942801950443,1.093859178850674,2.4224534590457183,10
5315,4771,1.3582889390460466,0.8355270767775875,2.193816015823634,25
5315,5161,1.271327779267258,1.8455218835003704,3.1168496627676285,16
5315,5578,2.591635346594348,1.2711130365474494,3.8627483831417972,23
5315,5769,2.0039067864191216,1.7980464317641187,3.8019532181832405,19
5315,5770,1.899286720456108,1.559799685508632,3.45908640596474,22
5315,5771,2.294407306086277,1.264938641834792,3.559345947921069,21
5315,5772,1.156151734417272,1.5090770185825555,2.6652287529998278,13
5318,346,2.535636339523358,0.7686329578087077,3.3042692973320658,26
5318,1861,2.6169037874505348,1.3602436344471642,3.977147421897699,20
5318,1922,1.0954494940658204,1.432591577661221,2.528041071727041,8
5318,2353,1.354148684636581,0.6339692218162812,1.988117906452862,7
5318,2360,2.9376246127548367,1.5909292916660227,4.52855390442086,5
5318,2456,1.17991681231694,1.6813083714779076,2.8612251837948475,23
5318,3190,1.5831285330774285,1.4586328057198927,3.041761338797321,10
5318,3418,1.6503335737701217,1.913302782123935,3.5636363558940567,6
5318,5773,1.5631863974034568,0.9607930443633077,2.5239794417667643,11
5318,5774,2.3552445217620592,1.1190415934144173,3.4742861151764766,19
5321,255,1.9061171074765126,0.5473299400145462,2.453447047491059,12
5321,1115,1.3301710403035658,1.7059433206172714,3.036114360920837,28
5321,1845,1.6318114623437965,1.5414832043108087,3.173294666654605,10
5321,1928,1.62586473831817,0.7240995372047774,2.3499642755229475,28
5321,3933,2.1586422088027684,1.029421778213362,3.1880639870161303,22
5321,4074,1.4295106477401995,1.878057558178206,3.3075682059184057,29
5321,4129,2.720416315980499,0.6803454657522642,3.400761781732763,26
5321,5510,1.4315909295532332,1.7335710298362823,3.1651619593895157,11
5321,5775,2.6773261502298222,0.8532365413438638,3.530562691573686,18
5321,5776,2.491950219481715,1.8247112679216657,4.316661487403381,24
5332,121,1.5759084269430357,1.9444669222262134,3.520375349169249,25
5332,129,2.0041462689377605,1.1218272082445926,3.1259734771823533,25
5332,352,1.5065244752251739,1.411198701343041,2.917723176568215,20
5332,424,1.9792375292542077,0.9516020436780327,2.9308395729322405,19
5332,5731,2.0224699040668828,1.4902535233786676,3.5127234274455503,10
5339,124,1.8368353384983602,1.5727567382886598,3.4095920767870203,10
5339,147,2.618269848481262,1.3419583440387028,3.9602281925199647,16
5339,175,2.6064546766678136,1.9716426647428413,4.578097341410655,6
5339,247,2.442698103119391,0.8008238315117722,3.243521934631163,18
5339,250,1.8994707585538877,0.7408390592389884,2.6403098177928763,29
5339,367,1.3243589500821091,1.2207313793725585,2.5450903294546676,22
5339,368,1.4705612811629911,1.1141409046613684,2.5847021858243595,10
5339,369,1.2191103451130654,1.8772772812666467,3.096387626379712,27
5339,559,2.6904477353236627,1.964388216084073,4.654835951407736,5
5339,754,2.2046211512717138,1.900847241418651,4.105468392690365,6
5572,56,2.598824147304209,0.5361355832264099,3.1349597305306185,13
5572,206,2.0506179732443632,1.8467921463239299,3.897410119568293,30
5572,787,1.6103395611693379,0.7214296773194184,2.3317692384887563,5
5572,788,1.2922665497019523,0.5818302410761094,1.8740967907780617,18
5572,4293,2.8579120641351796,0.8998308258465709,3.7577428899817504,21
5572,4676,1.409755927253046,0.7030234940201348,2.1127794212731805,30
5572,5063,1.6781509755568966,0.9385662243400921,2.6167171998969887,6
5572,5879,1.9024446190151694,1.7953252641824569,3.6977698831976262,24
5572,5880,2.622549001529059,1.3663054648315056,3.9888544663605643,6
5572,5881,2.299048416365556,1.7593569038186776,4.058405320184233,10
5884,6040,2.4794763734374334,1.685189281752969,4.164665655190403,8
5347,20,2.8525662130077647,1.998540057011541,4.851106270019306,8
5347,54,2.408960693967713,0.778706829275083,3.187667523242796,15
5347,146,1.5424737958945458,1.4393707072049984,2.981844503099544,18
5347,534,2.3778520809170223,0.6309757745106506,3.008827855427673,16
5347,749,2.0060974682074377,0.6346773187902699,2.6407747869977074,9
5347,1901,2.3497864316812747,1.6172422874690282,3.967028719150303,26
5347,2616,2.668024429051589,1.871280623570692,4.5393050526222805,29
5347,3292,1.2551212480443619,1.3920454178219344,2.6471666658662962,18
5347,4051,1.377060296469441,1.7101627859823703,3.0872230824518114,20
5347,5224,1.5196431102848702,0.859296483892654,2.378939594177524,17
5347,5348,1.6642633352876164,1.3486687030159463,3.0129320383035627,17
5347,5462,1.8908738229710904,0.9563260384200407,2.847199861391131,20
5347,5542,2.0954235892273654,1.2760848505423128,3.371508439769678,26
5347,5616,2.025806559501974,1.5014641282360965,3.5272706877380706,24
5347,5632,2.904333613883913,0.505933405642679,3.410267019526592,16
5347,5783,2.1507592736438563,1.8962827953306352,4.047042068974491,15
5347,5784,2.7961324092930093,0.6501863207880991,3.4463187300811082,17
5352,149,1.3418109636379383,0.9050368619810059,2.246847825618944,21
5352,266,2.3138134432343636,1.909315431858185,4.223128875092549,25
5352,1317,2.7797585607876547,0.729519547382559,3.509278108170214,19
5352,1414,1.0351996690668115,1.9644645779249192,2.9996642469917307,19
5352,2197,2.7143377954488273,1.9756464404663454,4.689984235915173,12
5352,2837,1.1033738794189343,1.1369372944356864,2.2403111738546206,26
5352,3614,2.07014302985674,1.9833065745907335,4.053449604447474,12
5352,4427,1.576008789992859,1.5301176974650388,3.1061264874578978,19
5352,4844,2.119187573908217,1.368834151092954,3.488021725001171,9
5352,5767,2.2870260818039245,1.7140497152319152,4.00107579703584,30
5356,685,1.3075938461229857,0.650843799819439,1.9584376459424246,7
5356,2002,1.9303364688095637,1.8392596318580503,3.7695961006676137,16
5356,2036,1.6668626449529613,1.563618108793769,3.2304807537467304,6
5356,3407,2.5451413871198443,0.804194877168311,3.349336264288155,14
5356,3455,2.1118967977663123,0.8190513783706854,2.9309481761369978,21
5357,1516,2.5807935950784033,1.8088669354722717,4.389660530550675,6
5357,5474,2.505556627635807,1.7487613408415155,4.254317968477323,29
5357,5816,1.0650865074021911,1.5906345694768005,2.655721076878992,17
5359,4,1.1235525632170125,0.8455526699103694,1.9691052331273817,18
5359,125,1.173127577586976,1.3825318835537623,2.5556594611407384,20
5359,175,1.8420904105656177,1.4814050840781392,3.323495494643757,11
5359,352,1.2288339648775688,1.6846625236061734,2.913496488483742,7
5359,368,2.119794456549614,1.3459904497363664,3.4657849062859802,11
5359,558,1.0989046664509141,1.431425601997818,2.530330268448732,16
5359,717,1.086881929161673,0.832183133943491,1.919065063105164,19
5359,856,2.000481401575473,1.0006820600779558,3.001163461653429,22
5359,1317,1.8119968417347994,1.3304450032137056,3.1424418449485048,26
5359,2338,1.4308406909467881,1.2331725663822106,2.6640132573289987,7
5366,942,2.6220273045112847,0.8778260399795028,3.4998533444907878,20
5366,1456,1.1395775945401845,1.3232859770185303,2.4628635715587146,13
5366,2230,2.8737459150127997,0.7994657210633994,3.673211636076199,20
5366,2366,2.7512442180426246,1.008635152878443,3.759879370921068,13
5366,2612,1.448359488281448,0.7898278680390607,2.2381873563205086,17
5366,2841,2.381884254984824,1.9706605849124936,4.352544839897318,5
5366,2982,2.723676428587419,1.1987856822218164,3.9224621108092355,15
5366,3707,2.7909365220400764,0.9103365536559815,3.701273075696058,23
5366,5798,2.6941302401321003,0.8363968518726563,3.530527092004757,24
5380,1001,1.0195062419272825,0.6546326428051559,1.6741388847324383,14
5372,2594,1.1750643895630255,1.2096546129068748,2.3847190024699003,18
5373,204,2.802937754419007,0.8458067557887127,3.6487445102077194,20
5373,1049,2.8935348569029165,1.5193420372728557,4.412876894175772,29
5373,1685,2.3944236119270403,0.9846853116106274,3.3791089235376677,10
5373,2088,1.867963407209263,1.8581678768828724,3.7261312840921352,15
5373,4013,1.3731699739571999,1.6158126018922232,2.9889825758494233,19
5373,4317,1.8907325285236936,0.8375224427650425,2.7282549712887363,21
5373,4659,1.9994161871172857,1.1105881901238595,3.110004377241145,15
5373,4909,2.8162056693582933,0.5615793550331195,3.3777850243914127,9
5373,5633,2.1967892620818086,0.9324215222762325,3.1292107843580412,23
5373,5799,2.11030642141139,1.003871172294966,3.114177593706356,10
5378,296,1.1238232012095442,0.7412637850227752,1.8650869862323194,14
5378,352,1.2750065667799109,0.6422825874304544,1.9172891542103652,8
5378,1358,1.6101619319215101,1.093842399804387,2.704004331725897,23
5378,3221,2.2218949858750756,1.5787693535132212,3.800664339388297,9
5378,3446,1.9598873747050134,1.3424295370840782,3.3023169117890916,29
5378,3519,2.0536771306211152,0.5171222617018274,2.5707993923229426,7
5378,5432,2.5458332800438885,1.1616476727203129,3.707480952764201,19
5378,5612,1.7150518699076944,0.5209802258865437,2.236032095794238,18
5378,5800,1.9635268795527998,0.7718461825660659,2.7353730621188657,22
5379,2579,1.252464777862601,1.6429352493593072,2.8954000272219083,19
5386,5,2.108876360693124,1.06440976234463,3.173286123037754,19
5386,125,1.7701003228948677,1.7423888888560244,3.512489211750892,12
5386,129,1.7583504641403032,0.806992242137335,2.5653427062776384,29
5386,174,2.5279946434015086,0.5380675766018185,3.066062220003327,24
5386,238,1.1407248536741115,1.814157088928161,2.9548819426022725,5
5386,248,1.211379125713149,1.5336971738234553,2.7450762995366045,7
5386,250,2.7111252563006802,1.4877458037401956,4.198871060040876,17
5386,252,2.717205768556283,1.940737654339364,4.657943422895647,26
5386,1084,2.3923333945564673,1.349267260907168,3.7416006554636354,19
5389,2634,2.6791943448594226,0.6848549954414721,3.3640493403008946,6
5385,309,2.2200873609073426,1.0591914490332266,3.2792788099405694,21
5385,1120,1.8636361186384178,0.8098112344043249,2.673447353042743,12
5385,1511,1.6663111604651597,1.1138847013105422,2.780195861775702,28
5385,2007,2.7679165680037876,1.8247821326271045,4.592698700630892,16
5385,2090,1.2024157843486598,1.7271235512583765,2.9295393356070365,13
5385,5074,2.450918930739082,1.8417676221574195,4.292686552896502,23
5385,5636,1.5999501806935623,1.7644183997618645,3.3643685804554266,30
5385,5729,1.885250227779957,1.702478454939421,3.587728682719378,13
5385,5801,1.0378450730488318,1.3925926057614597,2.4304376788102915,20
5385,5802,1.0070349358533717,1.7506498673049617,2.7576848031583334,10
